"id","name","cntrtyp_code","addr_line1","addr_line2","addr_line3","latitude","longitude","location_code","contact_phone","contact_person","number_of_kiosks","working_hours","per_kiosk_process_time","center_start_time","center_end_time","lunch_start_time","lunch_end_time","time_zone","holiday_loc_code","zone_code","lang_code","is_active","cr_by","cr_dtimes","upd_by","upd_dtimes","is_deleted","del_dtimes"
"11508",DSLsq6MnCP,REG,DSLJyAZk0V,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-18 04:39:29.481,masterdata-test0,2024-05-18 04:39:29.700,false,
"11509",DSLcxFGudb,REG,DSLaMgWsu9,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-18 04:39:32.060,masterdata-test0,2024-05-18 04:39:32.244,false,
"11511",DSLxTXguuX,REG,DSLTSvknoT,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-18 04:40:50.567,masterdata-test0,2024-05-18 04:40:50.784,false,
"11510",DSLSZofWPz,REG,DSLxSdPsLq,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-18 04:40:39.631,masterdata-test0,2024-05-18 04:40:52.910,false,
"11527",DSLK20xLof,REG,DSLtZAKAjB,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:11:57.118,masterdata-test0,2024-05-19 04:11:57.304,false,
"11535",DSLAMbxViE,REG,DSLDkb1Mzz,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:20:05.712,masterdata-test0,2024-05-19 04:20:18.205,true,2024-05-19 04:20:18.205
"11512",DSLNNKKGtM,REG,DSLSUFX1EY,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-19 01:02:18.627,masterdata-testat0,2024-05-19 01:05:15.857,true,2024-05-19 01:05:15.857
"11513",DSLGTM1wSr,REG,DSL0LeD6Tr,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-19 01:02:32.221,masterdata-testat0,2024-05-19 01:05:16.341,true,2024-05-19 01:05:16.341
"11514",DSLcsZTaL3,REG,DSLdeaRbPk,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-19 01:03:46.749,masterdata-testat0,2024-05-19 01:05:16.904,true,2024-05-19 01:05:16.904
"11591",DSLP46UbG0,REG,DSLuayzJZ7,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-20 11:54:01.765,masterdata-testat0,2024-05-20 11:54:02.100,false,
"11596",DSLR3hVzVc,REG,DSL9GY02Ca,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-20 11:55:33.736,masterdata-testat0,2024-05-20 11:55:33.906,false,
"12307",DSL2SYdwAy,REG,DSLmcdu2TS,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-06-05 04:16:54.981,masterdata-test0,2024-06-05 04:17:08.978,true,2024-06-05 04:17:08.978
"11528",DSLKDwmYm7,REG,DSLSaEaU90,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:14:59.897,masterdata-test0,2024-05-19 04:17:01.890,true,2024-05-19 04:17:01.890
"11525",DSLKVMC3xZ,REG,DSLWfoGc34,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:02:35.072,masterdata-test0,2024-05-19 04:49:53.109,true,2024-05-19 04:49:53.109
"11526",DSLecW03LS,REG,DSL82iV7pp,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:03:48.702,masterdata-test0,2024-05-19 04:49:53.539,true,2024-05-19 04:49:53.539
"11529",DSLRjoTfa6,REG,DSLcMtni5N,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:18:50.560,masterdata-test0,2024-05-19 04:19:16.101,true,2024-05-19 04:19:16.101
"11530",DSL91Ud2F7,REG,DSLvnLAUT7,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:19:21.831,masterdata-test0,2024-05-19 04:19:21.956,false,
"11531",DSL6Fn5vvW,REG,DSLEVAfvnv,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:19:30.500,masterdata-test0,2024-05-19 04:19:30.623,false,
"11532",DSL3nbxDpR,REG,DSLoDqW2iY,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:19:34.421,masterdata-test0,2024-05-19 04:19:34.544,false,
"11533",DSLouWWMCR,REG,DSLad3n8if,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:19:38.273,masterdata-test0,2024-05-19 04:20:02.813,true,2024-05-19 04:20:02.813
"11534",DSLwzVuxjw,REG,DSLxFKVjKl,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:19:48.868,masterdata-test0,2024-05-19 04:20:10.949,true,2024-05-19 04:20:10.949
"11537",DSLkA2wz7P,REG,DSLPnF78Sj,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:20:58.594,masterdata-test0,2024-05-19 04:20:58.730,false,
"11536",DSLWnL7TUs,REG,DSLgn96ezY,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:20:26.868,masterdata-test0,2024-05-19 04:20:51.832,true,2024-05-19 04:20:51.832
"11538",DSLFXixXXt,REG,DSLRbu3i8f,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:36:04.012,masterdata-test0,2024-05-19 04:36:04.227,false,
"11539",DSLZ3lEXWR,REG,DSL5VUeTJ5,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:36:29.768,masterdata-test0,2024-05-19 04:36:29.890,false,
"11540",DSLk91Unsk,REG,DSLYMzULyA,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:39:43.298,masterdata-test0,2024-05-19 04:40:38.148,true,2024-05-19 04:40:38.148
"11541",DSLdZYy8fy,REG,DSLreS2eZv,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-19 04:39:50.887,masterdata-test0,2024-05-19 04:39:51.041,false,
"11524",DSLCXvJ8Md,REG,DSLon70Eh1,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-test0,2024-05-19 04:02:21.471,masterdata-test0,2024-05-19 04:49:52.707,true,2024-05-19 04:49:52.707
"11877",DSLpvs3Gxa,REG,DSL3rXxZyA,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-27 01:26:28.532,masterdata-testat0,2024-05-27 01:26:28.693,false,
"11542",DSL1fzu2BU,REG,DSL5FZjKuj,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-20 01:02:21.863,masterdata-testat0,2024-05-20 01:05:18.962,true,2024-05-20 01:05:18.962
"11543",DSLLKLmJMp,REG,DSLwiM1Ddr,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-20 01:02:35.608,masterdata-testat0,2024-05-20 01:05:19.456,true,2024-05-20 01:05:19.456
"11544",DSLLPMPiCl,REG,DSLFPrBz3t,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-20 01:03:49.879,masterdata-testat0,2024-05-20 01:05:20.004,true,2024-05-20 01:05:20.004
"11612",DSL4TTqmd6,REG,DSL24KMrjf,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-20 12:20:52.261,masterdata-testat0,2024-05-20 12:21:17.145,true,2024-05-20 12:21:17.145
"11614",DSLjdiX3Ad,REG,DSLYZZpx7q,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-20 12:40:09.377,masterdata-testat0,2024-05-20 12:40:09.678,false,
"11595",DSL9wdbBW9,REG,DSLnjXKT33,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-20 11:54:17.601,masterdata-testat0,2024-05-20 11:54:17.879,false,
"11615",DSL52RarpG,REG,DSL3n46T6G,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-20 12:40:26.274,masterdata-testat0,2024-05-20 12:40:26.447,false,
"11617",DSLn7BEf75,REG,DSLbjGfBNl,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-20 12:42:17.607,masterdata-testat0,2024-05-20 12:42:17.767,false,
"11623",DSL3CxZwdA,REG,DSLuTsj4j0,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-21 01:16:54.116,masterdata-testat0,2024-05-21 01:17:17.890,true,2024-05-21 01:17:17.890
"11616",DSL2nA8qhx,REG,DSLPEnbz8w,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-20 12:42:14.520,masterdata-testat0,2024-05-20 12:43:08.518,true,2024-05-20 12:43:08.518
"11613",DSLMNSiCzh,REG,DSLyyN45Sw,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-20 12:21:16.236,masterdata-testat0,2024-05-20 12:21:16.411,false,
"11618",DSLt9nutXh,REG,DSLqFwRW3z,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:02:38.352,masterdata-testat0,2024-05-21 01:02:38.646,false,
"11619",DSLoVEeven,REG,DSLdXhYAsz,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:02:51.979,masterdata-testat0,2024-05-21 01:02:52.166,false,
"11620",DSL9lB48m9,REG,DSLYXbWkeN,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:04:05.899,masterdata-testat0,2024-05-21 01:04:06.063,false,
"11621",DSLklq46ps,REG,DSLSxiPyWG,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:13:04.164,masterdata-testat0,2024-05-21 01:13:04.307,false,
"11622",DSLCWDlBdM,REG,DSLLG9omNz,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:16:25.338,masterdata-testat0,2024-05-21 01:16:25.554,false,
"11624",DSLlKERt9p,REG,DSLqFTzb09,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:17:26.367,masterdata-testat0,2024-05-21 01:17:26.510,false,
"11625",DSLz1k7wyu,REG,DSL0igqhfo,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:17:36.721,masterdata-testat0,2024-05-21 01:17:36.880,false,
"11632",DSL6JetF7K,REG,DSLbjGizyd,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:30:19.205,masterdata-testat0,2024-05-21 01:30:19.412,false,
"11627",DSL8ibFBRc,REG,DSLVSykTbJ,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:17:39.198,masterdata-testat0,2024-05-21 01:17:39.321,false,
"11626",DSL0d7lqje,REG,DSLNcvMhb3,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-21 01:17:37.229,masterdata-testat0,2024-05-21 01:18:01.200,true,2024-05-21 01:18:01.200
"11631",DSLPFfLtDp,REG,DSLaKlvZq9,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-21 01:19:26.062,masterdata-testat0,2024-05-21 01:20:56.029,true,2024-05-21 01:20:56.029
"11628",DSLvXpRk2t,REG,DSLKz5xSUE,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-21 01:18:08.705,masterdata-testat0,2024-05-21 01:18:30.279,true,2024-05-21 01:18:30.279
"11629",DSLU2AevP5,REG,DSLFbbKB7y,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-21 01:18:20.252,masterdata-testat0,2024-05-21 01:18:32.770,true,2024-05-21 01:18:32.770
"11630",DSLkJw0nds,REG,DSLW36UBr6,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-21 01:18:42.907,masterdata-testat0,2024-05-21 01:19:08.837,true,2024-05-21 01:19:08.837
"11633",DSL7G2vkg2,REG,DSLGtrbVoz,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:30:20.188,masterdata-testat0,2024-05-21 01:30:20.348,false,
"11634",DSLCEjGym2,REG,DSLpRXpaAK,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:30:31.371,masterdata-testat0,2024-05-21 01:30:31.521,false,
"11635",DSLEcirC5n,REG,DSLMCth8g6,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-21 01:30:32.977,masterdata-testat0,2024-05-21 01:30:33.136,false,
"11662",DSLtrwfazw,REG,DSL7ryoY5o,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-test0,2024-05-21 04:50:00.964,masterdata-test0,2024-05-21 04:50:01.152,false,
"11664",DSL16ARlEc,REG,DSLeC3hVWm,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:02:34.747,masterdata-testat0,2024-05-22 01:02:34.912,false,
"11665",DSLm52SiRD,REG,DSLvAuB5rP,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:03:50.148,masterdata-testat0,2024-05-22 01:03:50.296,false,
"11672",DSLCvbYEaS,REG,DSLR2AiK6k,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-22 01:06:35.350,masterdata-testat0,2024-05-22 01:06:56.988,true,2024-05-22 01:06:56.988
"11667",DSLc0v6a4G,REG,DSLSRBbPrc,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:05:36.606,masterdata-testat0,2024-05-22 01:05:36.740,false,
"11666",DSLYWAL4by,REG,DSLzcBoZ3o,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-22 01:05:30.618,masterdata-testat0,2024-05-22 01:05:55.142,true,2024-05-22 01:05:55.142
"11668",DSLA1vqTM9,REG,DSL85ktfiD,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:06:04.974,masterdata-testat0,2024-05-22 01:06:05.118,false,
"11669",DSLr5ues9Y,REG,DSLwqPSfdd,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:06:15.271,masterdata-testat0,2024-05-22 01:06:15.410,false,
"11670",DSL3Dceref,REG,DSLYJUgTsX,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:06:17.986,masterdata-testat0,2024-05-22 01:06:18.157,false,
"11673",DSL3xASq0q,REG,DSL68JB7na,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-22 01:06:45.491,masterdata-testat0,2024-05-22 01:06:57.801,true,2024-05-22 01:06:57.801
"11876",DSL7kqBLKh,REG,DSLihTB8a5,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-27 01:26:27.502,masterdata-testat0,2024-05-27 01:27:17.571,true,2024-05-27 01:27:17.571
"11674",DSL9GyUbuW,REG,DSLjhZGZN5,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:06:46.034,masterdata-testat0,2024-05-22 01:06:46.187,false,
"11671",DSL9g74YTa,REG,DSLlkzozpM,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-22 01:06:25.337,masterdata-testat0,2024-05-22 01:06:49.363,true,2024-05-22 01:06:49.363
"12003",DSLa5NwqWs,REG,DSLv6VNl4l,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-30 01:13:33.142,masterdata-testat0,2024-05-30 01:13:33.295,false,
"11675",DSLM6jLqFR,REG,DSLxK2oApd,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,false,masterdata-testat0,2024-05-22 01:06:55.487,masterdata-testat0,2024-05-22 01:07:18.750,true,2024-05-22 01:07:18.750
"11676",DSL2DvRipy,REG,DSLM9dFz2a,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:07:36.616,masterdata-testat0,2024-05-22 01:07:36.816,false,
"11677",DSLmhNCjuL,REG,DSLzkoK015,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-22 01:07:36.790,masterdata-testat0,2024-05-22 01:07:37.083,false,
"12000",DSLsMKvbAV,REG,DSL6AFD5cY,"","","78.5478","45.2456","8301","",rtestsd,0,"3.5",00:30:00,09:00:00,16:30:00,13:00:00,14:00:00,(GTM+01:00) CENTRAL EUROPEAN TIME,"8204","8203",eng,true,masterdata-testat0,2024-05-30 01:03:04.345,masterdata-testat0,2024-05-30 01:03:04.788,false,
